date,dish,url,servings,recipe
2020-12-14,American pancakes met blauwe bessen en ahornsiroop,https://www.ah.nl/allerhande/recept/R-R1191554/american-pancakes-met-blauwe-bessen-en-ahornsiroop,4 personen,"Zeef het zelfrijzend bakmeel, de baksoda en kaneel boven een kom.  Voeg de suiker toe en roer met een garde de karnemelk erdoor.  Breek het ei boven het beslag en klop erdoor. Smelt 20 g boter (per 4 personen) en roer door het beslag. Verhit een klontje boter in een koekenpan en voeg 3 keer een flinke eetlepel beslag toe voor 3 pancakes. Bak de pancakes 4 min. op middelhoog vuur. Keer na 3 min. Neem uit de pan, leg op een warm bord en houd warm onder aluminiumfolie. Bak zo alle pancakes. Maak op (warme) borden een stapel van 3 pancakes met blauwe bessen ertussen. Bestrooi met de rest van de bessen en besprenkel met de ahornsiroop."
2020-12-15,"Volkoren pitatosti met spinazie, tomaat en mozzarella",https://www.ah.nl/allerhande/recept/R-R1195059/volkoren-pitatosti-met-spinazie-tomaat-en-mozzarella,4 personen,"Verhit de olie in een koekenpan en laat de spinazie in delen slinken. Breng op smaak met peper. Doe de spinazie in een zeef en laat goed uitlekken. Snijd ondertussen de tomaten en mozzarella in dunne plakjes. Snijd de pitabroodjes overlangs doormidden en besmeer alle snijkanten met de zuivelspread. Verdeel over de helft van de pitabroodhelften de spinazie, tomaat en mozzarella. Bestrooi met de oregano en peper. Dek af met de rest van de pitabroodhelften met de besmeerde kant naar beneden. Verhit de grillpan en gril de pitabroodjes in 2 delen in 5-6 min. goudbruin. Keer voorzichtig halverwege. Snijd doormidden en serveer."
2020-12-16,"Vegan pannenkoeken met havermout, banaan en bosbessen",https://www.ah.nl/allerhande/recept/R-R1195295/vegan-pannenkoeken-met-havermout-banaan-en-bosbessen,4 personen,"Maal de havermout met een snufje zout heel fijn in de keukenmachine.  Breek de helft van de bananen in stukken en voeg samen met het bakpoeder, vanille-extract, kaneel en de haverdrink toe aan de fijne havermout. Maal tot een glad beslag.  Verhit in 2 koekenpannen de helft van de boter en bak met de helft van het havermoutmengsel 2 pannenkoeken.  Bak de pannenkoek ca. 3 min. op middelhoog vuur tot de bovenkant droog is en de onderkant goudbruin. Draai de pannenkoek om en bak nog 2 min. Herhaal met de rest van het beslag.   Snijd de rest van de bananen in plakjes. Verdeel de plakjes banaan en bosbessen over de pannenkoeken en vouw dubbel. Besprenkel met de agavesiroop en eventueel wat extra kaneel."
2020-12-17,Hotdogs met uien-bietencompote en zure room,https://www.ah.nl/allerhande/recept/R-R1187340/hotdogs-met-uien-bietencompote-en-zure-room,4 personen,"Verhit een grillpan zonder olie of boter en gril de runderbraadworsten op laag vuur in 20 min. rondom goudbruin en gaar.  Snijd ondertussen de uien in halve ringen en snipper de knoflook. Snijd de bietjes in parten.  Verhit de olie in een koekenpan. Bak hierin de ui, knoflook, bietjes, de gemberjam en eventueel zout 15 min. op laag vuur. Roer regelmatig. Neem van het vuur en laat iets afkoelen. Meng ondertussen de zure room met de mierikswortel. Breng op smaak met peper en eventueel zout. Snijd de broodjes aan de bovenkant over de lengte in, maar niet door. Neem de worsten uit de pan en houd warm onder aluminiumfolie. Gril de broodjes in de grillpan 3 min. op de snijkant. Besmeer de broodjes met de zure room. Verdeel de uien-bietencompote erover en leg de worsten erop."
2020-12-18,Easy caesarsalade,https://www.ah.nl/allerhande/recept/R-R1188859/easy-caesarsalade,4 personen,"Kook de eieren in 7 min. bijna hard. Laat schrikken en pel ze. Snijd ondertussen een stuk van 15 cm af van het stokbrood en snijd dat stuk in lange repen. Besprenkel ze met de olie en gril de repen in de grillpan in 5-6 min. krokant. Keer regelmatig. Haal ondertussen de blaadjes romainesla los, snijd ze in lange repen en was en droog ze. Verdeel de sla over een platte schaal. Besprenkel met de dressing, schaaf de kaas erover en verdeel de ansjovisfilets over de salade. Snijd de eieren in kwarten en leg op de salade samen met de stokbroodcroutons. Serveer de rest van het stokbrood erbij."
2020-12-21,Pittige vegahotdog met Franse mosterd,https://www.ah.nl/allerhande/recept/R-R1188964/pittige-vegahotdog-met-franse-mosterd,4 personen,"Verhit de olie in een koekenpan en bak de worstjes in 3 min. goudbruin. Neem ze uit de pan en houd warm onder aluminiumfolie of een deksel. Snijd ondertussen de witte puntjes aan de bovenkant over de lengte in, maar niet door. Verhit de grillpan en gril de broodjes zonder olie of boter 3 min. op de ingesneden kant. Beleg elk broodje met wat rauwkost Amsterdamse ui en atjar tjampoer. Verdeel de worst erover en vervolgens de sambal en gebakken uitjes. Maak zigzaggend streepjes van de Franse mosterd op de broodjes."
2020-12-22,CLT-sandwich met pulled chicken,https://www.ah.nl/allerhande/recept/R-R1189273/clt-sandwich-met-pulled-chicken,4 personen,"Breng een pan met een laag water en eventueel wat zout aan de kook. Voeg als het water kookt de kip lets toe en zet het vuur laag. Pocheer de kip met de deksel op de pan 10 min. Keer halverwege Snijd ondertussen de tomaten in plakjes en haal de blaadjes van de krop sla los. Neem de gare kip uit het water, laat iets afkoelen en trek met behulp van 2 vorken in plukjes uit elkaar (pulled chicken). Maak een saus van de yoghurt, mayonaise, kerrie- en uienpoeder. Schep ⅔ van de saus samen met de appelcider door de kip. Breng op smaak met peper en eventueel zout.  Verdeel de kip over de helft van de sneetjes brood en beleg met de tomaat en sla. Besmeer de rest van de sneetjes brood met de rest van de saus en leg met de besmeerde kant op de kip. Snijd schuin door en serveer. "
2020-12-23,Vegetarische wraps uit de oven (tostada) met avocado,https://www.ah.nl/allerhande/recept/R-R1194389/vegetarische-wraps-uit-de-oven-tostada-met-avocado,4 personen,"Verwarm de oven voor op 180 °C. Bekleed de bakplaten met bakpapier. Leg de wraps erop en bak ca. 8 min. onder elkaar in de oven tot tostada’s. Verwissel de bakplaten halverwege. Halveer ondertussen de paprika, verwijder de steelaanzet en zaadlijsten en snijd het vruchtvlees in stukjes van ca. 1 cm. Snijd de tomaten in stukjes van ca. 1 cm. Snijd de saladeuitjes in dunne ringen en de peterselie fijn. Boen de limoen schoon en rasp de groene schil. Pers de vrucht uit. Meng de paprika, tomaat, saladeui, peterselie, het limoenrasp en 1 el limoensap (per 4 personen) tot een salsa. Breng op smaak met peper en eventueel zout. Snijd de avocado’s overlangs doormidden en verwijder de pit. Schep het vruchtvlees met een lepel uit de schil en prak fijn met een vork. Verdeel de avocado over de tostada’s en schep de salsa erop."
2020-12-24,Paddenstoelensoep met raapstelenpesto ,https://www.ah.nl/allerhande/recept/R-R1185689/paddenstoelensoep-met-raapstelenpesto,4 personen,"Snijd de champignons in kwarten en halveer de grote paddenstoelen uit de melange. Snipper de uien. Snijd de knoflook fijn en schil en rasp de gember.  Verhit 45 ml olie in een soeppan en fruit de ui 3 min. Voeg de knoflook, gember en tijm toe en bak 1 min. mee. Voeg de champignons en paddenstoelen toe en bak ze 3 min. mee. Doe ondertussen het bouillontablet en het water in een andere pan en breng aan de kook.  Roer de bloem goed door de paddenstoelen en bak 1 min. mee.  Schenk de helft van de bouillon in de pan en roer goed tot de soep begint te binden. Giet dan de rest van de bouillon erbij. Breng de soep tegen de kook aan en laat 5 min. zachtjes koken.  Verhit ondertussen een koekenpan zonder olie of boter en rooster de pijnboompitten in 3 min. op middelhoog vuur goudbruin. Rasp de Parmezaanse kaas. Pureer de raapstelen met de kaas, pijnboompitten en rest van de olie tot een pesto. Breng op smaak met peper en eventueel zout.  Schep de soep in diepe kommen en schep een lepel pesto door de soep."
2020-12-25,Paddenstoelen met tijm op toast ,https://www.ah.nl/allerhande/recept/R-R1187614/paddenstoelen-met-tijm-op-toast,4 personen,"Rooster het brood in delen. Ris ondertussen de blaadjes van de takjes tijm uit de schaal paddenstoelenmix en halveer de grote paddenstoelen. Snijd de sjalotten in ringen van 1 cm breed. Verhit de boter in een hapjespan en bak de paddenstoelen, tijm en sjalot 6 min. op middelhoog vuur. Breng op smaak met peper en eventueel zout. Schep regelmatig om. Snijd ondertussen de peterselie fijn, rasp de gele schil van de citroen en snijd de vrucht in parten. Schep de peterselie en het citroenrasp door de paddenstoelen en zet het vuur uit. Verdeel de paddenstoelen over de toast en schaaf de kaas erboven. "
2020-12-28,Salade met kikkererwten en pompoen van Ella Mills,https://www.ah.nl/allerhande/recept/R-R1188528/salade-met-kikkererwten-en-pompoen-van-ella-mills,1 persoon,"Verwarm de oven voor op 220 °C. Leg de pompoenstukjes op een met bakpapier beklede bakplaat en bestrooi met de paprikapoeder, Provençaalse kruiden en eventueel zout.  Besprenkel met de helft van de olijfolie. Bak de pompoen ca. 30 min. in het midden van de oven. Verdeel ondertussen de kikkererwten over een andere met bakpapier beklede bakplaat en schep om met de chilipoeder. Plaats de bakplaat met de kikkererwten onder de pompoen in de oven en bak de laatste 20 min. mee tot ze stevig zijn, maar niet knapperig. Neem de pompoen en de kikkererwten uit de oven en laat in ca. 1 uur afkoelen. Meng ondertussen de rest van de olijfolie met de azijn, geelwortel en honing tot een dressing en breng op smaak met veel peper en eventueel zout. Meng de pompoen en kikkererwten met de rucola en de zongedroogde tomaten. Schenk de dressing erover en meng goed door elkaar."
2020-12-29,Maanzaadbolletjes,https://www.ah.nl/allerhande/recept/R-R1185300/maanzaadbolletjes,12 porties,"Meng de bloem, het zout en de gist in een ruime kom. Voeg het lauwe water en 3 el olie toe en meng tot een samenhangend deeg. Voeg wat extra water toe als het deeg te droog is of wat bloem als het deeg te plakkerig is. Kneed 10 min. op een met bloem bestoven werkblad tot een soepel en elastisch deeg. Vet een kom in met de rest van de olie en doe het deeg erin. Dek af met vershoudfolie en laat 2 uur rijzen tot het deeg in volume is verdubbeld. Rol het deeg op een met bloem bestoven aanrecht uit tot een lange rol en verdeel het deeg in 12 gelijke stukken. Rol het deeg tot bolletjes en leg ze naast elkaar op een met bakpapier beklede bakplaat. Dek af met vershoudfolie en laat 1 uur rijzen. Verwarm de oven voor op 190 °C. Kwast de bovenkant van de bolletjes in met de melk. Bestrooi met het maanzaad en snijd de bolletjes kruislings in. Vul de ovenschaal met het kokende water en zet onderin de oven. Bak de bolletjes in het midden van de oven in 20-25 min. goudbruin en knapperig. Laat afkoelen op een rooster."
2020-12-30,Gepocheerde eieren in rodewijnsaus,https://www.ah.nl/allerhande/recept/R-R141146/gepocheerde-eieren-in-rodewijnsaus,2 personen,Oven voorverwarmen op 175 °C of gasovenstand 3. Korstjes van sneetjes snijden en brood in ca. 5 minuten bruin roosteren in de oven. Bouillontablet in 3 dl kokend water oplossen en laten afkoelen. Champignons schoonvegen met keukenpapier en in vieren snijden. In steelpan boter op laag vuur smelten. Champignons en 50 g spekjes toevoegen en zachtjes laten uitbakken. Pan van vuur nemen en bloem erdoor roeren. Pan terug op laag vuur zetten en onder voortdurend roeren ca. 2 minuten laten garen. Al roerend scheutje voor scheutje wijn en bouillon toevoegen. Blijven roeren tot licht gebonden saus is ontstaan. Saus op smaak brengen met zout en peper. Rest van spekjes in droge koekenpan uitbakken. 5 Dl water tegen de kook aan brengen (niet koken). Scheutje azijn toevoegen. Telkens 1 ei boven kopje breken. Eieren één voor één langzaam in water laten glijden (niet meer dan 2 tegelijk). Vervolgens met twee eetlepels ei in water bij elkaar houden en in ca. 4 minuten gaar pocheren. Peterselie grof hakken. Met schuimspaan eieren uit pocheervocht scheppen en op warme toast leggen. Saus over eieren scheppen. Garneren met uitgebakken spekjes en peterselie.
2020-12-31,"Tonijnsandwich met avocado, komkommer & munt",https://www.ah.nl/allerhande/recept/R-R1188983/tonijnsandwich-met-avocado-komkommer-en-munt,2 personen," Rooster het brood in de broodrooster. Snijd ondertussen de avocado overlangs doormidden. Verwijder de pit, schep het vruchtvlees met een lepel uit de schil en prak fijn. Snijd de komkommers in dunne, schuine plakjes en snijd de munt fijn. Laat de tonijn uitlekken.   Verdeel achtereenvolgens de avocado, hüttenkäse, komkommer en tonijn over 2 sneetjes brood. Bestrooi met de munt, (versgemalen) peper en eventueel zout. Dek af met de rest van het brood. "
2021-01-01,Sportsalade met gegrilde kip en yoghurtdressing,https://www.ah.nl/allerhande/recept/R-R1189271/sportsalade-met-gegrilde-kip-en-yoghurtdressing,4 personen,"Kook de eieren in 8 min. bijna hard. Laat schrikken en pel ze. Verhit ondertussen een koekenpan zonder olie of boter en rooster de walnoten 3 min. op middelhoog vuur. Laat afkoelen op een bord.  Snijd de onderkant van de krop romainesla en snijd de slabladeren in stukken van 3 cm. Halveer de tomaten.  Snijd de kip in de lengte doormidden en vouw open. Schep om met de olie, peper en eventueel zout. Verhit de grillpan zonder olie of boter en gril de kip 6-8 min. Keer halverwege.  Snijd ondertussen de peterselie fijn. Meng voor de dressing de yoghurt met de azijn, peterselie, peper en eventueel zout. Halveer de eieren en snijd de kip in reepjes. Verdeel de sla, kipreepjes, tomaten, eieren, kiemgroenten en walnoten over diepe kommen en serveer de dressing erbij. "
2021-01-04,Gepocheerd kurkuma-ei ,https://www.ah.nl/allerhande/recept/R-R1190194/gepocheerd-kurkuma-ei,2 personen,"Verhit een koekenpan zonder olie of boter en rooster de pistachenoten 2 min. Laat afkoelen op een bord. Verhit ondertussen de olie in een hapjespan en roerbak de spinazie 2 min. op middelhoog vuur. Halveer de tomaten in de lengte. Hak de pistachenoten grof.  Breng een laag van 6 cm water aan de kook in een pan en voeg de azijn en kurkuma toe.  Draai het vuur laag, zodat het water niet meer borrelt. Breek de eieren voorzichtig een voor een boven het water en pocheer ze 3 min. Verdeel de spinazie over de kommen. Neem de eieren met een schuimspaan uit de pan en leg ze op de spinazie. Breng op smaak met peper en eventueel zout. Bestrooi met de tomaten en pistache. Breek de eieren vlak voor serveren open. "
2021-01-05,Hartige wentelteefjes ,https://www.ah.nl/allerhande/recept/R-R1190205/hartige-wentelteefjes,4 personen,"Halveer de avocado, verwijder de pit en schep met een lepel het vruchtvlees uit de schil. Snijd in plakjes. Snijd de tomaten in partjes. Klop de eieren in een diep bord los met de melk. Week hier een voor een de sneetjes brood in.  Verhit de olie in een grote koekenpan met antiaanbaklaag en bak de wentelteefjes aan beide kanten goudbruin. Verdeel over de borden en leg de avocado en tomaat erop. Garneer met de kiemgroente en besprenkel met de cremaceto."
2021-01-06,Lunchsalade met tonijn & parelcouscous,https://www.ah.nl/allerhande/recept/R-R1191003/lunchsalade-met-tonijn-en-parelcouscous,4 personen,"Kook de parelcouscous volgens de aanwijzingen op de verpakking. Halveer ondertussen de komkommer in de lengte, verwijder de zaadlijsten en snijd in kleine blokjes van 1 cm (brunoise). Snijd de radijsjes in kwarten en de bleekselderij in boogjes. Snipper de ui fijn. Laat de tonijn en kappertjes uitlekken, maar vang 1 el kappertjesvocht (per 4 personen) op. Meng de kappertjes en het opgevangen kappertjesvocht door de tonijn samen met de yoghurtmayonaise. Meng de parelcouscous, komkommer, radijs, bleekselderij, ui en sla in een grote schaal. Verdeel de tonijn erover."
2021-01-07,Biologische courgetteomelet met ricotta & veldsla,https://www.ah.nl/allerhande/recept/R-R1191023/biologische-courgetteomelet-met-ricotta-en-veldsla,2 personen,"Schaaf de courgette met een dunschiller in de lengte in linten. Boen de citroen schoon en rasp de gele schil eraf. Splits de eieren. Klop de eidooiers los met de ricotta, citroenrasp en het kruidenzout. Klop de eiwitten in een ruime kom met een garde stijf. Spatel het eiwit voorzichtig door het ricottamengsel. Verhit de boter in een hapjespan en leg de courgettelinten erin. Schenk het eimengsel erover en bak op laag vuur met de deksel op de pan in ca. 10 min. net gaar. Halveer ondertussen de tomaatjes, verhit de rest van de boter in een koekenpan en bak de tomaatjes op de snijkant 5 min. Keer de omelet op een groot bord en serveer met de tomaatjes en veldsla."
2021-01-08,"Volkoren-clubsandwich met kipfilet, sla en ei",https://www.ah.nl/allerhande/recept/R-R1191905/volkoren-clubsandwich-met-kipfilet-sla-en-ei,4 personen,Kook de eieren in 8 min. hard. Giet af en laat schrikken onder koud stromend water. Pel ze en snijd in plakken. Rooster de sneetjes brood. Besmeer ⅔ van de sneetjes met de groentespread. Beleg de helft van de besmeerde sneetjes met wat sla en de kipfilet. Dek af met de rest van de besmeerde sneetjes met de paprikaspread naar boven. Beleg met de plakjes ei en nog wat sla. Bestrooi met versgemalen zwarte peper en dek af met de onbesmeerde sneetjes brood.
2021-01-11,Koolhydraatarme wrap van sla,https://www.ah.nl/allerhande/recept/R-R1195305/koolhydraatarme-wrap-van-sla,2 personen," Snijd de tomaten in plakjes. Snijd de komkommer in plakjes.  Leg het bakpapier op een snijplank. Verdeel hier de blaadjes sla over, laat ze iets overlappen. Snijd eventuele harde kernen iets in, zodat de sla plat ligt.  Besmeer de sla met de halvanaise. Bedek de sla met de plakken ham, kalkoenfilet en kaas. Besmeer met de mosterd. Verdeel hier de tomaat en komkommer over. Bestrooi met peper en eventueel zout. Rol de sla-wrap met behulp van het bakpapier van je af op tot een strakke rol. Snijd de rol met een scherp mes doormidden."
2021-01-12,Kikkererwtensalade met selderij en augurk,https://www.ah.nl/allerhande/recept/R-R1195566/kikkererwtensalade-met-selderij-en-augurk,2 personen," Doe de kikkererwten in een vergiet en spoel af onder koud stromend water. Laat uitlekken. Houd een paar takjes dille achter voor garnering en snijd de rest met de selderij fijn. Prak de kikkererwten grof met een vork en meng de kruiden, augurkenblokjes, 1 el augurkennat (per 2 personen) en de mayo erdoor. Breng op smaak met peper en zout. Besmeer de crackers met de salade en garneer met de rest van de dille."
2021-01-13,Haring-bietensalade met veldsla en mierikswortel,https://www.ah.nl/allerhande/recept/R-R1185881/haring-bietensalade-met-veldsla-en-mierikswortel,4 personen,Meng de crème fraȋche met de mierikswortel. Snijd de haringfilets los van elkaar. Verdeel de mierikswortelsaus en de rauwkostbietjes over de sneetjes roggebrood. Leg de haringfilets er bovenop en garneer met veldsla.
2021-01-14,Sesam-komijnwentelteefjes met spinazie,https://www.ah.nl/allerhande/recept/R-R1187019/sesam-komijnwentelteefjes-met-spinazie,4 personen,"Klop de eieren met de melk, gerookte-paprikapoeder en komijn los in een diep bord en breng op smaak met peper en eventueel zout. Snijd het stokbrood in schuine plakken van 1.5 cm dik.  Haal de helft van de sneetjes brood door het ei en laat erin liggen. Verhit de helft van de olie in een hapjespan en bak de wentelteefjes 3 min. Keer om en besprenkel met de helft van het sesamzaad. Bak de wentelteefjes in nog 3 min. goudbruin en gaar. Bak zo nog een portie.  Verhit ondertussen een koekenpan zonder olie of boter en laat de spinazie op laag vuur in delen slinken. Verdeel de wentelteefjes en spinazie over de borden en verkruimel de feta over de spinazie.  "
2021-01-15,Aardappelsalade met tonijn,https://www.ah.nl/allerhande/recept/R-R1189364/aardappelsalade-met-tonijn,4 personen,"Stoom de aardappelen gaar volgens de aanwijzingen op de verpakking.   Snijd ondertussen de bleekselderij in boogjes, de appel in blokjes van 1 cm en de bosuitjes in ringetjes. Laat de tonijnstukken uitlekken. Pers de ½ citroen uit. Laat de augurken uitlekken, maar vang wat azijn uit het potje op.   Snijd de gestoomde aardappelen in de lengte in parten.  Meng de aardappelen, bleekselderij, appel, bosui, tonijn, augurkenblokjes en yoghurtmayonaise samen met 1 el citroensap en 1 el azijn uit het potje augurkenblokjes. Serveer de aardappelsalade op een schaal. "
2021-01-18,Pizza crackers,https://www.ah.nl/allerhande/recept/R-R1190208/pizza-crackers,12 porties,Verwarm de oven voor op 200 °C. Bestrijk de crackers met de pizzasaus en leg ze op een met bakpapier beklede bakplaat. Halveer de tomaatjes en de mozzarellabolletjes en verdeel over de crackers. Zet de pizzacrackers 7 min. in de oven. Verdeel de pestospread en basilicumblaadjes over de crackers.
2021-01-19,Appeltaarttosti van Leonie ter Veld,https://www.ah.nl/allerhande/recept/R-R1190241/appeltaarttosti-van-leonie-ter-veld,1 persoon,Smeer alle kanten van de boterhammen in met een lekkere laag roomboter. Snijd de appel in dunne plakken en beleg een snee brood ermee. Strooi daar wat kaneel en suiker overheen en vouw de tosti dicht. Bak de tosti in een pan zonder boter in een paar minuten goudbruin. Draai de tosti na 2 min. om en kijk hoe hard het gaat. De tosti wordt binnen een minuut of 5-6 aan beide kanten goudbruin. Zet het vuur niet te hoog!
2021-01-20,Groene-groentesoep met verse kruiden,https://www.ah.nl/allerhande/recept/R-R1190331/groene-groentesoep-met-verse-kruiden,4 personen,"Snijd de courgettes in stukken. Verhit de olie in een soeppan en bak de courgette 5 min. op middelhoog vuur. Voeg het zakje kruidenmix uit het pakje groentesoep en het kokend water toe. Breng aan de kook en laat 15 min. koken. Snijd ondertussen de bleekselderij in boogjes. Voeg de bleekselderij toe en kook 5 min. op laag vuur. Snijd het basilicum en de peterselie grof. Voeg de verse kruiden toe aan de soep en pureer met de staafmixer. Voeg het zakje vermicelli uit het pakje groentesoep toe, breng opnieuw aan de kook en kook 5 min. Schep de soep in 4 kommen en verkruimel de kaas erover. "
2021-01-21,"Sandwich met paturain, rode biet, avocado en waterkers ",https://www.ah.nl/allerhande/recept/R-R1190908/sandwich-met-paturain-rode-biet-avocado-en-waterkers,4 personen," Snijd de bietjes in dunne plakjes.  Snijd de avocado’s overlangs doormidden. Verwijder de pit en schep het vruchtvlees met een lepel uit de schil. Snijd in dunne plakjes. Besmeer de helft van de sneetjes brood met de roomkaas en beleg met de plakjes biet, avocado en de waterkers. Dek af met de rest van de sneetjes brood. Snijd schuin doormidden en serveer direct."
2021-01-22,Overnight boekweit,https://www.ah.nl/allerhande/recept/R-R1191546/overnight-boekweit,2 personen," Meng de boekweit, havermout, het sesamzaad, de kaneel en het zout. Doe de melk en honing erbij en roer tot de honing is opgelost.  Verdeel over de jampotten en doe de deksels erop. Zet 1 nacht in de koelkast.  Roer het gerecht de volgende ochtend door. Snijd de kaki in stukjes en verdeel over de potten. Bestrooi met de kokossnippers."
2021-01-25,Niçoise 'to go' met bonen,https://www.ah.nl/allerhande/recept/R-R1191944/nicoise-to-go-met-bonen,4 personen,"Laat de sperziebonen ontdooien. Doe de sperziebonen in een kom en giet er kokend water bij. Laat minimaal 5 min. staan. Laat de limabonen en de tonijn uitlekken. Snijd ondertussen de sjalot fijn en meng met de mosterd en de wittewijnazijn. Voeg al roerend de olijfolie toe. Halveer de cherrytomaten. Giet de sperziebonen af. Schep alles door elkaar, verdeel over een bord en besprenkel met de vinaigrette."
2021-01-26,Soufflé pancakes,https://www.ah.nl/allerhande/recept/R-R1192320/souffle-pancakes,8 porties," Splits de eieren. Doe 2 eidooiers in een kom en de eiwitten in een vetvrije kom. De rest van het eigeel wordt niet gebruikt. De eiwitten heb je straks nodig. Doe de karnemelk, het vanille-extract en het zout bij het eigeel en klop los met een garde. Boen de limoen schoon, rasp de groene schil erboven en meng erdoor. Pers de vrucht uit tot je 1 tl hebt en voeg toe. Zeef de bloem en het wijnsteenpoeder boven de kom en meng tot een beslag. Klop de eiwitten in ca. 1 min. stijf in de vetvrije kom, voeg geleidelijk de suiker toe en blijf nog ca. 3 min. kloppen tot het mooi glad is en er mooie gladde pieken ontstaan. Spatel voorzichtig de opgeklopte eiwitten door het beslag, doe dit in ca. 4 bewegingen. Zo blijft het beslag luchtig. Doe de helft van de olie in een hapjespan en bestrijk met een kwastje gelijkmatig over de bodem. Verhit de pan. Schep de helft van het beslag in 4 rondjes in de pan zonder deksel en bak de pannenkoeken op de grootste pit op het laagste vuur ca. 3 min. Keer om en bak nog 2 min. en herhaal met de rest van het beslag. Serveer met de ahornsiroop, roomboter en extra poedersuiker."
2021-01-27,Broccolisoep met soepgroenten en broodkruim,https://www.ah.nl/allerhande/recept/R-R1194301/broccolisoep-met-soepgroenten-en-broodkruim,4 personen,"Verdeel de broccoli in roosjes en snijd de steel in plakjes. Verhit ¼ van de olie in een (soep)pan en bak de soepgroente 3 min. Voeg de broccoli, het halve bouillonblokje en het kokend water toe. Breng opnieuw aan de kook en kook 10 min. Snijd ondertussen de knoflook en selderij fijn. Snijd het brood in zo klein mogelijke blokjes. Verhit de rest van de olie in een koekenpan en bak het brood 8 min. al omscheppend op middelhoog vuur. Voeg na 4 min. de knoflook toe. Laat uitlekken op keukenpapier en breng op smaak met peper. Hak het brood eventueel nog iets fijner. Pureer de soep met de staafmixer en breng op smaak met peper. Verdeel over kommen en bestrooi met het broodkruim en selderij."
2021-01-28,Tosti-geitenkaas met tomaat en rucola,https://www.ah.nl/allerhande/recept/R-R1194783/tosti-geitenkaas-met-tomaat-en-rucola,4 personen, Snijd de tomaten in plakjes. Besmeer de sneetjes brood met de geitenkaas. Beleg de helft van de sneetjes met de tomaat en rucola en breng op smaak met peper. Dek af met de rest van de sneetjes en druk aan.  Zet per 2 tosti's één koekenpan op laag vuur. Verhit per koekenpan 2 el olie en bak de tosti’s 8 min. op laag vuur. Keer voorzichtig halverwege. Snijd schuin doormidden en serveer.
2021-01-29,Winterpeen-walnootspread op naanbrood,https://www.ah.nl/allerhande/recept/R-R1194900/winterpeen-walnootspread-op-naanbrood,4 personen,"Verwarm de oven voor op 200 °C. Schrap de winterpeen schoon en snijd in stukken van 2 cm. Verdeel over een met bakpapier beklede bakplaat en besprenkel met de olie, gemalen koriander, peper en eventueel zout. Bak in 20-25 min. in de oven gaar. Rooster de laatste 6 min. de walnoten naast de wortel mee in de oven. Laat de wortel en walnoten iets afkoelen. Pers de citroen uit. Doe de wortel, walnoten, knoflook, harissa, yoghurt en 1 el citroensap (per 4 personen) in de keukenmachine of het bakje van de staafmixer en maal tot een spread. Breng op smaak met peper en zout. Verwarm de naanbroden volgens de aanwijzingen op de verpakking. Besmeer het naanbrood met de wortelspread. Snijd de peterselie fijn. Bestrooi de spread met de granaatappelpitjes en peterselie."
2021-02-01,"Toast met mozzarella, tomaat en ingelegde rode ui",https://www.ah.nl/allerhande/recept/R-R1195065/toast-met-mozzarella-tomaat-en-ingelegde-rode-ui,4 personen,"Snipper de rode ui. Doe in een kom, schenk de azijn erbij en laat staan tot gebruik. Rooster de sneetjes brood in de broodrooster. Snijd de mozzarella en tomaten in plakjes. Besmeer de broodjes met de rucolapesto. Verdeel de mozzarella, tomaat en ingelegde ui erover. Breng op smaak met peper."
2021-02-02,Tomatensoep in een weckpot,https://www.ah.nl/allerhande/recept/R-R1187961/tomatensoep-in-een-weckpot,1 persoon,"Pluk de blaadjes basilicum van de steeltjes en rasp de Parmezaanse kaas. Snijd de zongedroogde tomaten en ansjovis fijn en halveer de snoeptomaten. Doe de cannellinibonen in een vergiet, spoel onder koud stromend water en laat uitlekken. Doe ⅔ van het basilicum en de helft van de zongedroogde tomaten, ansjovis en Parmezaanse kaas met de tomatenpuree in een hoge beker.  Pureer met de staafmixer tot een gladde puree. Breng op smaak met peper en eventueel zout en schep onderin de weckpot. Bedek de puree achtereenvolgens met een laag cannellinibonen, boerenkool, snoeptomaten en de rest van het basilicum en de zongedroogde tomaat. Breng het water aan de kook en schenk in de weckpot. Roer goed over de bodem tot de puree helemaal is opgelost in het hete water en serveer."
2021-02-03,"Meerzaden met fricandeau, pesto & tomaat",https://www.ah.nl/allerhande/recept/R-R1185340/meerzaden-met-fricandeau-pesto-en-tomaat,2 personen,Snijd 4 boterhammen van het AH Liefde & Passie meerzadenbrood. Halveer de romaatjes. Bestrijk de boterhammen met de pesto en beleg met de fricandeau en romaatjes. Bestrooi met peper. 
